Molecule name: ch3oh_a
Physical parameters at a given cloud nb: 86
velocity gradient   -2.6078e-11 cm/s/cm
cloud height        1.0824e+17 cm
turb velocity       5.0000e+04 cm/s
gas temperature     2.6066e+02 K
h concentration     1.2819e+02 cm-3
h2 concentration    3.6226e+04 cm-3
molecule concentr   3.7502e-02 cm-3
nb of mol levels    768

Dust:
name            2_comp_model
dust mass per H 2.2583e-26
temperature (K) 1.2460e+01      

External radiation field:
No

The number of transitions	16
v, j, k1, k2, sym inv (upper) -> v, j, k1, k2, sym inv (lower)

0    1    -1   0    0     -> 0    1    1    0    0    8.3428554e+08  

mean inv       4.900e-04
mean gain      1.371e-18 cm-1
optical depth  1.484e-01
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       -1.261e-01 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
2.146e-01        -9.029e-04   -4.227e-21   0.000e+00    
2.185e-01        -1.045e-03   -4.854e-21   0.000e+00    
2.224e-01        -1.202e-03   -5.547e-21   0.000e+00    
2.264e-01        -1.380e-03   -6.395e-21   0.000e+00    
2.303e-01        -1.604e-03   -7.682e-21   0.000e+00    
2.326e-01        -1.846e-03   -9.573e-21   0.000e+00    
2.341e-01        -1.897e-03   -1.013e-20   0.000e+00    
2.372e-01        -2.026e-03   -1.188e-20   0.000e+00    
2.412e-01        -2.270e-03   -1.754e-20   0.000e+00    
2.451e-01        -2.493e-03   -3.385e-20   0.000e+00    
2.490e-01        -2.683e-03   -9.195e-20   0.000e+00    
2.531e-01        -2.849e-03   -2.511e-19   0.000e+00    
2.573e-01        -3.029e-03   -6.455e-19   0.000e+00    
2.615e-01        -3.193e-03   -1.356e-18   0.000e+00    
2.661e-01        -3.363e-03   -2.557e-18   0.000e+00    
2.712e-01        -3.558e-03   -4.603e-18   0.000e+00    
2.766e-01        -3.773e-03   -7.759e-18   0.000e+00    
2.817e-01        -3.999e-03   -1.206e-17   0.000e+00    
2.862e-01        -4.195e-03   -1.662e-17   0.000e+00    
2.906e-01        -4.365e-03   -2.113e-17   0.000e+00    
2.955e-01        -4.546e-03   -2.650e-17   0.000e+00    
3.003e-01        -4.750e-03   -3.309e-17   0.000e+00    
3.044e-01        -4.904e-03   -3.842e-17   0.000e+00    
3.085e-01        -5.047e-03   -4.351e-17   0.000e+00    
3.128e-01        -5.189e-03   -4.875e-17   0.000e+00    
3.177e-01        -5.327e-03   -5.367e-17   0.000e+00    
3.232e-01        -5.488e-03   -5.915e-17   0.000e+00    
3.288e-01        -5.641e-03   -6.396e-17   0.000e+00    
3.348e-01        -5.796e-03   -6.826e-17   0.000e+00    
3.410e-01        -5.952e-03   -7.194e-17   0.000e+00    
3.471e-01        -6.108e-03   -7.490e-17   0.000e+00    
3.529e-01        -6.252e-03   -7.730e-17   0.000e+00    
3.587e-01        -6.395e-03   -7.957e-17   0.000e+00    
3.636e-01        -6.537e-03   -8.178e-17   0.000e+00    
3.679e-01        -6.633e-03   -8.346e-17   0.000e+00    
3.729e-01        -6.755e-03   -8.577e-17   0.000e+00    
3.780e-01        -6.882e-03   -8.850e-17   0.000e+00    
3.824e-01        -7.008e-03   -9.162e-17   0.000e+00    
3.867e-01        -7.105e-03   -9.436e-17   0.000e+00    
3.910e-01        -7.220e-03   -9.799e-17   0.000e+00    
3.951e-01        -7.308e-03   -1.012e-16   0.000e+00    
3.992e-01        -7.403e-03   -1.052e-16   0.000e+00    
4.035e-01        -7.486e-03   -1.089e-16   0.000e+00    
4.069e-01        -7.576e-03   -1.139e-16   0.000e+00    
4.104e-01        -7.609e-03   -1.158e-16   0.000e+00    
4.151e-01        -7.685e-03   -1.212e-16   0.000e+00    
4.193e-01        -7.741e-03   -1.261e-16   0.000e+00    
4.234e-01        -7.780e-03   -1.307e-16   0.000e+00    
4.263e-01        -7.806e-03   -1.351e-16   0.000e+00    
4.292e-01        -7.815e-03   -1.369e-16   0.000e+00    
4.325e-01        -7.826e-03   -1.414e-16   0.000e+00    
4.359e-01        -7.824e-03   -1.438e-16   0.000e+00    
4.394e-01        -7.813e-03   -1.483e-16   0.000e+00    
4.426e-01        -7.801e-03   -1.506e-16   0.000e+00    
4.457e-01        -7.768e-03   -1.538e-16   0.000e+00    
4.490e-01        -7.741e-03   -1.557e-16   0.000e+00    
4.525e-01        -7.686e-03   -1.586e-16   0.000e+00    
4.560e-01        -7.632e-03   -1.603e-16   0.000e+00    
4.593e-01        -7.555e-03   -1.621e-16   0.000e+00    
4.627e-01        -7.487e-03   -1.631e-16   0.000e+00    
4.660e-01        -7.380e-03   -1.639e-16   0.000e+00    
4.696e-01        -7.299e-03   -1.642e-16   0.000e+00    
4.730e-01        -7.129e-03   -1.632e-16   0.000e+00    
4.764e-01        -7.029e-03   -1.625e-16   0.000e+00    
4.807e-01        -6.851e-03   -1.607e-16   0.000e+00    
4.838e-01        -6.668e-03   -1.583e-16   0.000e+00    
4.870e-01        -6.592e-03   -1.573e-16   0.000e+00    
4.904e-01        -6.391e-03   -1.540e-16   0.000e+00    
4.936e-01        -6.287e-03   -1.521e-16   0.000e+00    
4.973e-01        -6.109e-03   -1.487e-16   0.000e+00    
5.015e-01        -5.946e-03   -1.453e-16   0.000e+00    
5.060e-01        -5.735e-03   -1.406e-16   0.000e+00    
5.093e-01        -5.519e-03   -1.355e-16   0.000e+00    
5.126e-01        -5.431e-03   -1.333e-16   0.000e+00    
5.169e-01        -5.223e-03   -1.280e-16   0.000e+00    
5.209e-01        -5.054e-03   -1.235e-16   0.000e+00    
5.251e-01        -4.889e-03   -1.189e-16   0.000e+00    
5.292e-01        -4.731e-03   -1.143e-16   0.000e+00    
5.334e-01        -4.601e-03   -1.104e-16   0.000e+00    
5.375e-01        -4.461e-03   -1.061e-16   0.000e+00    
5.415e-01        -4.347e-03   -1.025e-16   0.000e+00    
5.457e-01        -4.241e-03   -9.891e-17   0.000e+00    
5.500e-01        -4.135e-03   -9.528e-17   0.000e+00    
5.544e-01        -4.031e-03   -9.170e-17   0.000e+00    
5.592e-01        -3.941e-03   -8.833e-17   0.000e+00    
5.639e-01        -3.839e-03   -8.453e-17   0.000e+00    
5.681e-01        -3.751e-03   -8.129e-17   0.000e+00    
5.725e-01        -3.688e-03   -7.869e-17   0.000e+00    
5.770e-01        -3.608e-03   -7.553e-17   0.000e+00    
5.815e-01        -3.531e-03   -7.254e-17   0.000e+00    
5.861e-01        -3.469e-03   -6.987e-17   0.000e+00    
5.909e-01        -3.400e-03   -6.703e-17   0.000e+00    
5.958e-01        -3.325e-03   -6.403e-17   0.000e+00    
6.002e-01        -3.267e-03   -6.144e-17   0.000e+00    
6.048e-01        -3.215e-03   -5.923e-17   0.000e+00    
6.099e-01        -3.144e-03   -5.636e-17   0.000e+00    
6.143e-01        -3.093e-03   -5.403e-17   0.000e+00    
6.190e-01        -3.048e-03   -5.210e-17   0.000e+00    
6.242e-01        -2.981e-03   -4.936e-17   0.000e+00    
6.288e-01        -2.938e-03   -4.733e-17   0.000e+00    
6.341e-01        -2.893e-03   -4.541e-17   0.000e+00    
6.393e-01        -2.828e-03   -4.276e-17   0.000e+00    
6.442e-01        -2.784e-03   -4.097e-17   0.000e+00    
6.496e-01        -2.740e-03   -3.896e-17   0.000e+00    
6.543e-01        -2.693e-03   -3.695e-17   0.000e+00    
6.588e-01        -2.656e-03   -3.549e-17   0.000e+00    
6.647e-01        -2.619e-03   -3.382e-17   0.000e+00    
6.700e-01        -2.567e-03   -3.169e-17   0.000e+00    
6.742e-01        -2.533e-03   -3.038e-17   0.000e+00    
6.785e-01        -2.506e-03   -2.915e-17   0.000e+00    
6.830e-01        -2.475e-03   -2.789e-17   0.000e+00    
6.875e-01        -2.442e-03   -2.662e-17   0.000e+00    
6.923e-01        -2.407e-03   -2.535e-17   0.000e+00    
6.972e-01        -2.379e-03   -2.415e-17   0.000e+00    
7.024e-01        -2.348e-03   -2.291e-17   0.000e+00    
7.079e-01        -2.313e-03   -2.168e-17   0.000e+00    
7.137e-01        -2.272e-03   -2.032e-17   0.000e+00    
7.201e-01        -2.241e-03   -1.914e-17   0.000e+00    
7.266e-01        -2.200e-03   -1.771e-17   0.000e+00    
7.326e-01        -2.164e-03   -1.660e-17   0.000e+00    
7.387e-01        -2.134e-03   -1.554e-17   0.000e+00    
7.450e-01        -2.100e-03   -1.450e-17   0.000e+00    
7.516e-01        -2.063e-03   -1.345e-17   0.000e+00    
7.583e-01        -2.032e-03   -1.249e-17   0.000e+00    
7.654e-01        -1.998e-03   -1.153e-17   0.000e+00    
7.722e-01        -1.959e-03   -1.057e-17   0.000e+00    
7.794e-01        -1.931e-03   -9.830e-18   0.000e+00    
7.879e-01        -1.893e-03   -8.904e-18   0.000e+00    
7.967e-01        -1.849e-03   -7.991e-18   0.000e+00    
8.056e-01        -1.811e-03   -7.164e-18   0.000e+00    
8.146e-01        -1.770e-03   -6.398e-18   0.000e+00    
8.238e-01        -1.727e-03   -5.695e-18   0.000e+00    
8.338e-01        -1.687e-03   -5.033e-18   0.000e+00    
8.442e-01        -1.642e-03   -4.393e-18   0.000e+00    
8.531e-01        -1.593e-03   -3.802e-18   0.000e+00    
8.609e-01        -1.565e-03   -3.456e-18   0.000e+00    
8.701e-01        -1.531e-03   -3.081e-18   0.000e+00    
8.807e-01        -1.491e-03   -2.690e-18   0.000e+00    
8.933e-01        -1.447e-03   -2.297e-18   0.000e+00    
9.082e-01        -1.395e-03   -1.897e-18   0.000e+00    
9.259e-01        -1.340e-03   -1.520e-18   0.000e+00    
9.460e-01        -1.273e-03   -1.162e-18   0.000e+00    
9.685e-01        -1.213e-03   -8.790e-19   0.000e+00    
1.006e+00        -1.146e-03   -6.396e-19   0.000e+00    

0    9    2    0    0     -> 0    10   1    0    0    2.3121046e+10  

mean inv       -1.915e-06
mean gain      -1.945e-20 cm-1
optical depth  0.000e+00
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       0.000e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        -4.473e-09   -8.064e-25   0.000e+00    
2.097e-02        -4.208e-09   -8.063e-25   0.000e+00    
4.360e-02        -3.747e-09   -8.050e-25   0.000e+00    
7.662e-02        -3.059e-09   -8.039e-25   0.000e+00    
9.685e-02        -2.569e-09   -8.052e-25   0.000e+00    
1.022e-01        -2.520e-09   -8.058e-25   0.000e+00    
1.092e-01        -2.467e-09   -8.063e-25   0.000e+00    
1.161e-01        -2.402e-09   -8.069e-25   0.000e+00    
1.215e-01        -2.368e-09   -8.081e-25   0.000e+00    
1.271e-01        -2.337e-09   -8.087e-25   0.000e+00    
1.317e-01        -2.314e-09   -8.100e-25   0.000e+00    
1.354e-01        -2.304e-09   -8.107e-25   0.000e+00    
1.396e-01        -2.297e-09   -8.114e-25   0.000e+00    
1.437e-01        -2.297e-09   -8.127e-25   0.000e+00    
1.477e-01        -2.303e-09   -8.141e-25   0.000e+00    
1.518e-01        -2.320e-09   -8.162e-25   0.000e+00    
1.558e-01        -2.349e-09   -8.177e-25   0.000e+00    
1.598e-01        -2.391e-09   -8.198e-25   0.000e+00    
1.641e-01        -2.450e-09   -8.227e-25   0.000e+00    
1.685e-01        -2.559e-09   -8.257e-25   0.000e+00    
1.729e-01        -2.691e-09   -8.295e-25   0.000e+00    
1.781e-01        -2.926e-09   -8.349e-25   0.000e+00    
1.835e-01        -3.352e-09   -8.423e-25   0.000e+00    
1.882e-01        -4.064e-09   -8.525e-25   0.000e+00    
1.925e-01        -4.979e-09   -8.633e-25   0.000e+00    
1.970e-01        -6.632e-09   -8.776e-25   0.000e+00    
2.014e-01        -9.851e-09   -8.999e-25   0.000e+00    
2.061e-01        -1.590e-08   -9.331e-25   0.000e+00    
2.106e-01        -3.138e-08   -1.001e-24   0.000e+00    
2.146e-01        -5.639e-08   -1.096e-24   0.000e+00    
2.185e-01        -1.004e-07   -1.248e-24   0.000e+00    
2.224e-01        -1.700e-07   -1.475e-24   0.000e+00    
2.264e-01        -2.768e-07   -1.822e-24   0.000e+00    
2.303e-01        -4.524e-07   -2.417e-24   0.000e+00    
2.326e-01        -6.866e-07   -3.327e-24   0.000e+00    
2.341e-01        -7.305e-07   -3.553e-24   0.000e+00    
2.372e-01        -8.465e-07   -4.245e-24   0.000e+00    
2.412e-01        -1.083e-06   -6.418e-24   0.000e+00    
2.451e-01        -1.314e-06   -1.233e-23   0.000e+00    
2.490e-01        -1.528e-06   -3.369e-23   0.000e+00    
2.531e-01        -1.716e-06   -9.466e-23   0.000e+00    
2.573e-01        -1.903e-06   -2.513e-22   0.000e+00    
2.615e-01        -2.060e-06   -5.404e-22   0.000e+00    
2.661e-01        -2.211e-06   -1.037e-21   0.000e+00    
2.712e-01        -2.374e-06   -1.892e-21   0.000e+00    
2.766e-01        -2.547e-06   -3.226e-21   0.000e+00    
2.817e-01        -2.728e-06   -5.066e-21   0.000e+00    
2.862e-01        -2.889e-06   -7.049e-21   0.000e+00    
2.906e-01        -3.031e-06   -9.035e-21   0.000e+00    
2.955e-01        -3.189e-06   -1.145e-20   0.000e+00    
3.003e-01        -3.376e-06   -1.448e-20   0.000e+00    
3.044e-01        -3.523e-06   -1.699e-20   0.000e+00    
3.085e-01        -3.665e-06   -1.945e-20   0.000e+00    
3.128e-01        -3.820e-06   -2.210e-20   0.000e+00    
3.177e-01        -3.974e-06   -2.466e-20   0.000e+00    
3.232e-01        -4.170e-06   -2.767e-20   0.000e+00    
3.288e-01        -4.372e-06   -3.052e-20   0.000e+00    
3.348e-01        -4.587e-06   -3.326e-20   0.000e+00    
3.410e-01        -4.823e-06   -3.589e-20   0.000e+00    
3.471e-01        -5.077e-06   -3.833e-20   0.000e+00    
3.529e-01        -5.323e-06   -4.052e-20   0.000e+00    
3.587e-01        -5.589e-06   -4.281e-20   0.000e+00    
3.636e-01        -5.869e-06   -4.520e-20   0.000e+00    
3.679e-01        -6.072e-06   -4.704e-20   0.000e+00    
3.729e-01        -6.348e-06   -4.963e-20   0.000e+00    
3.780e-01        -6.656e-06   -5.270e-20   0.000e+00    
3.824e-01        -6.991e-06   -5.627e-20   0.000e+00    
3.867e-01        -7.266e-06   -5.941e-20   0.000e+00    
3.910e-01        -7.627e-06   -6.374e-20   0.000e+00    
3.951e-01        -7.913e-06   -6.746e-20   0.000e+00    
3.992e-01        -8.244e-06   -7.209e-20   0.000e+00    
4.035e-01        -8.595e-06   -7.701e-20   0.000e+00    
4.069e-01        -9.123e-06   -8.440e-20   0.000e+00    
4.104e-01        -9.319e-06   -8.736e-20   0.000e+00    
4.151e-01        -9.841e-06   -9.560e-20   0.000e+00    
4.193e-01        -1.031e-05   -1.034e-19   0.000e+00    
4.234e-01        -1.075e-05   -1.112e-19   0.000e+00    
4.263e-01        -1.120e-05   -1.193e-19   0.000e+00    
4.292e-01        -1.137e-05   -1.226e-19   0.000e+00    
4.325e-01        -1.182e-05   -1.315e-19   0.000e+00    
4.359e-01        -1.206e-05   -1.365e-19   0.000e+00    
4.394e-01        -1.251e-05   -1.461e-19   0.000e+00    
4.426e-01        -1.273e-05   -1.513e-19   0.000e+00    
4.457e-01        -1.305e-05   -1.591e-19   0.000e+00    
4.490e-01        -1.322e-05   -1.637e-19   0.000e+00    
4.525e-01        -1.346e-05   -1.709e-19   0.000e+00    
4.560e-01        -1.357e-05   -1.755e-19   0.000e+00    
4.593e-01        -1.366e-05   -1.804e-19   0.000e+00    
4.627e-01        -1.363e-05   -1.828e-19   0.000e+00    
4.660e-01        -1.348e-05   -1.842e-19   0.000e+00    
4.696e-01        -1.321e-05   -1.829e-19   0.000e+00    
4.730e-01        -1.201e-05   -1.693e-19   0.000e+00    
4.764e-01        -1.124e-05   -1.599e-19   0.000e+00    
4.807e-01        -1.002e-05   -1.446e-19   0.000e+00    
4.838e-01        -8.810e-06   -1.288e-19   0.000e+00    
4.870e-01        -8.278e-06   -1.216e-19   0.000e+00    
4.904e-01        -7.100e-06   -1.053e-19   0.000e+00    
4.936e-01        -6.478e-06   -9.650e-20   0.000e+00    
4.973e-01        -5.561e-06   -8.332e-20   0.000e+00    
5.015e-01        -4.764e-06   -7.167e-20   0.000e+00    
5.060e-01        -3.908e-06   -5.899e-20   0.000e+00    
5.093e-01        -3.153e-06   -4.764e-20   0.000e+00    
5.126e-01        -2.854e-06   -4.312e-20   0.000e+00    
5.169e-01        -2.293e-06   -3.459e-20   0.000e+00    
5.209e-01        -1.904e-06   -2.864e-20   0.000e+00    
5.251e-01        -1.599e-06   -2.394e-20   0.000e+00    
5.292e-01        -1.345e-06   -2.001e-20   0.000e+00    
5.334e-01        -1.161e-06   -1.716e-20   0.000e+00    
5.375e-01        -9.982e-07   -1.462e-20   0.000e+00    
5.415e-01        -8.763e-07   -1.272e-20   0.000e+00    
5.457e-01        -7.832e-07   -1.125e-20   0.000e+00    
5.500e-01        -6.992e-07   -9.923e-21   0.000e+00    
5.544e-01        -6.240e-07   -8.743e-21   0.000e+00    
5.592e-01        -5.641e-07   -7.788e-21   0.000e+00    
5.639e-01        -5.048e-07   -6.849e-21   0.000e+00    
5.681e-01        -4.571e-07   -6.103e-21   0.000e+00    
5.725e-01        -4.244e-07   -5.579e-21   0.000e+00    
5.770e-01        -3.891e-07   -5.019e-21   0.000e+00    
5.815e-01        -3.572e-07   -4.523e-21   0.000e+00    
5.861e-01        -3.324e-07   -4.127e-21   0.000e+00    
5.909e-01        -3.076e-07   -3.738e-21   0.000e+00    
5.958e-01        -2.819e-07   -3.347e-21   0.000e+00    
6.002e-01        -2.628e-07   -3.048e-21   0.000e+00    
6.048e-01        -2.473e-07   -2.811e-21   0.000e+00    
6.099e-01        -2.269e-07   -2.509e-21   0.000e+00    
6.143e-01        -2.125e-07   -2.290e-21   0.000e+00    
6.190e-01        -2.010e-07   -2.120e-21   0.000e+00    
6.242e-01        -1.845e-07   -1.886e-21   0.000e+00    
6.288e-01        -1.738e-07   -1.729e-21   0.000e+00    
6.341e-01        -1.639e-07   -1.589e-21   0.000e+00    
6.393e-01        -1.499e-07   -1.401e-21   0.000e+00    
6.442e-01        -1.400e-07   -1.273e-21   0.000e+00    
6.496e-01        -1.319e-07   -1.160e-21   0.000e+00    
6.543e-01        -1.233e-07   -1.047e-21   0.000e+00    
6.588e-01        -1.169e-07   -9.670e-22   0.000e+00    
6.647e-01        -1.103e-07   -8.823e-22   0.000e+00    
6.700e-01        -1.020e-07   -7.801e-22   0.000e+00    
6.742e-01        -9.669e-08   -7.193e-22   0.000e+00    
6.785e-01        -9.229e-08   -6.662e-22   0.000e+00    
6.830e-01        -8.790e-08   -6.150e-22   0.000e+00    
6.875e-01        -8.326e-08   -5.639e-22   0.000e+00    
6.923e-01        -7.855e-08   -5.145e-22   0.000e+00    
6.972e-01        -7.463e-08   -4.716e-22   0.000e+00    
7.024e-01        -7.064e-08   -4.297e-22   0.000e+00    
7.079e-01        -6.649e-08   -3.890e-22   0.000e+00    
7.137e-01        -6.181e-08   -3.458e-22   0.000e+00    
7.201e-01        -5.827e-08   -3.117e-22   0.000e+00    
7.266e-01        -5.401e-08   -2.730e-22   0.000e+00    
7.326e-01        -5.052e-08   -2.439e-22   0.000e+00    
7.387e-01        -4.750e-08   -2.183e-22   0.000e+00    
7.450e-01        -4.456e-08   -1.948e-22   0.000e+00    
7.516e-01        -4.144e-08   -1.716e-22   0.000e+00    
7.583e-01        -3.881e-08   -1.521e-22   0.000e+00    
7.654e-01        -3.625e-08   -1.342e-22   0.000e+00    
7.722e-01        -3.343e-08   -1.164e-22   0.000e+00    
7.794e-01        -3.153e-08   -1.042e-22   0.000e+00    
7.879e-01        -2.911e-08   -8.969e-23   0.000e+00    
7.967e-01        -2.656e-08   -7.606e-23   0.000e+00    
8.056e-01        -2.444e-08   -6.494e-23   0.000e+00    
8.146e-01        -2.242e-08   -5.531e-23   0.000e+00    
8.238e-01        -2.043e-08   -4.691e-23   0.000e+00    
8.338e-01        -1.872e-08   -3.982e-23   0.000e+00    
8.442e-01        -1.699e-08   -3.344e-23   0.000e+00    
8.531e-01        -1.526e-08   -2.788e-23   0.000e+00    
8.609e-01        -1.433e-08   -2.494e-23   0.000e+00    
8.701e-01        -1.332e-08   -2.197e-23   0.000e+00    
8.807e-01        -1.217e-08   -1.899e-23   0.000e+00    
8.933e-01        -1.105e-08   -1.628e-23   0.000e+00    
9.082e-01        -9.805e-09   -1.370e-23   0.000e+00    
9.259e-01        -8.621e-09   -1.152e-23   0.000e+00    
9.460e-01        -7.347e-09   -9.638e-24   0.000e+00    
9.685e-01        -6.328e-09   -8.343e-24   0.000e+00    
1.006e+00        -5.311e-09   -7.357e-24   0.000e+00    

0    10   -1   0    0     -> 0    9    -2   0    0    2.3444793e+10  

mean inv       3.616e-06
mean gain      4.024e-20 cm-1
optical depth  4.355e-03
mean lum       0.000e+00 ph/cm3/s
At fixed layer:
exc temp       0.000e+00 K
loss rate      0.000e+00 s-1
satur tau      0.000e+00

relative depth   inversion    gain         luminosity   
0.000e+00        6.487e-09    -7.967e-25   0.000e+00    
2.097e-02        6.175e-09    -7.983e-25   0.000e+00    
4.360e-02        5.678e-09    -7.999e-25   0.000e+00    
7.662e-02        5.051e-09    -8.025e-25   0.000e+00    
9.685e-02        4.710e-09    -8.063e-25   0.000e+00    
1.022e-01        4.685e-09    -8.070e-25   0.000e+00    
1.092e-01        4.661e-09    -8.078e-25   0.000e+00    
1.161e-01        4.643e-09    -8.085e-25   0.000e+00    
1.215e-01        4.642e-09    -8.099e-25   0.000e+00    
1.271e-01        4.651e-09    -8.106e-25   0.000e+00    
1.317e-01        4.675e-09    -8.118e-25   0.000e+00    
1.354e-01        4.699e-09    -8.124e-25   0.000e+00    
1.396e-01        4.735e-09    -8.130e-25   0.000e+00    
1.437e-01        4.792e-09    -8.142e-25   0.000e+00    
1.477e-01        4.858e-09    -8.153e-25   0.000e+00    
1.518e-01        4.947e-09    -8.171e-25   0.000e+00    
1.558e-01        5.071e-09    -8.181e-25   0.000e+00    
1.598e-01        5.223e-09    -8.196e-25   0.000e+00    
1.641e-01        5.416e-09    -8.217e-25   0.000e+00    
1.685e-01        5.743e-09    -8.234e-25   0.000e+00    
1.729e-01        6.118e-09    -8.256e-25   0.000e+00    
1.781e-01        6.759e-09    -8.283e-25   0.000e+00    
1.835e-01        7.882e-09    -8.308e-25   0.000e+00    
1.882e-01        9.704e-09    -8.331e-25   0.000e+00    
1.925e-01        1.200e-08    -8.339e-25   0.000e+00    
1.970e-01        1.600e-08    -8.304e-25   0.000e+00    
2.014e-01        2.359e-08    -8.188e-25   0.000e+00    
2.061e-01        3.731e-08    -7.899e-25   0.000e+00    
2.106e-01        6.947e-08    -7.091e-25   0.000e+00    
2.146e-01        1.214e-07    -5.656e-25   0.000e+00    
2.185e-01        2.100e-07    -3.109e-25   0.000e+00    
2.224e-01        3.449e-07    8.428e-26    0.000e+00    
2.264e-01        5.485e-07    7.019e-25    0.000e+00    
2.303e-01        8.821e-07    1.818e-24    0.000e+00    
2.326e-01        1.342e-06    3.658e-24    0.000e+00    
2.341e-01        1.444e-06    4.169e-24    0.000e+00    
2.372e-01        1.719e-06    5.771e-24    0.000e+00    
2.412e-01        2.302e-06    1.104e-23    0.000e+00    
2.451e-01        2.891e-06    2.582e-23    0.000e+00    
2.490e-01        3.423e-06    7.989e-23    0.000e+00    
2.531e-01        3.871e-06    2.350e-22    0.000e+00    
2.573e-01        4.278e-06    6.306e-22    0.000e+00    
2.615e-01        4.585e-06    1.349e-21    0.000e+00    
2.661e-01        4.851e-06    2.556e-21    0.000e+00    
2.712e-01        5.119e-06    4.591e-21    0.000e+00    
2.766e-01        5.407e-06    7.710e-21    0.000e+00    
2.817e-01        5.708e-06    1.193e-20    0.000e+00    
2.862e-01        5.983e-06    1.643e-20    0.000e+00    
2.906e-01        6.231e-06    2.092e-20    0.000e+00    
2.955e-01        6.514e-06    2.634e-20    0.000e+00    
3.003e-01        6.854e-06    3.311e-20    0.000e+00    
3.044e-01        7.130e-06    3.874e-20    0.000e+00    
3.085e-01        7.403e-06    4.426e-20    0.000e+00    
3.128e-01        7.704e-06    5.019e-20    0.000e+00    
3.177e-01        8.007e-06    5.595e-20    0.000e+00    
3.232e-01        8.401e-06    6.280e-20    0.000e+00    
3.288e-01        8.817e-06    6.933e-20    0.000e+00    
3.348e-01        9.266e-06    7.568e-20    0.000e+00    
3.410e-01        9.750e-06    8.173e-20    0.000e+00    
3.471e-01        1.028e-05    8.738e-20    0.000e+00    
3.529e-01        1.078e-05    9.247e-20    0.000e+00    
3.587e-01        1.132e-05    9.764e-20    0.000e+00    
3.636e-01        1.187e-05    1.030e-19    0.000e+00    
3.679e-01        1.226e-05    1.070e-19    0.000e+00    
3.729e-01        1.278e-05    1.125e-19    0.000e+00    
3.780e-01        1.335e-05    1.190e-19    0.000e+00    
3.824e-01        1.392e-05    1.262e-19    0.000e+00    
3.867e-01        1.440e-05    1.326e-19    0.000e+00    
3.910e-01        1.502e-05    1.414e-19    0.000e+00    
3.951e-01        1.553e-05    1.492e-19    0.000e+00    
3.992e-01        1.615e-05    1.591e-19    0.000e+00    
4.035e-01        1.670e-05    1.686e-19    0.000e+00    
4.069e-01        1.741e-05    1.814e-19    0.000e+00    
4.104e-01        1.768e-05    1.867e-19    0.000e+00    
4.151e-01        1.843e-05    2.017e-19    0.000e+00    
4.193e-01        1.908e-05    2.155e-19    0.000e+00    
4.234e-01        1.969e-05    2.294e-19    0.000e+00    
4.263e-01        2.026e-05    2.433e-19    0.000e+00    
4.292e-01        2.048e-05    2.489e-19    0.000e+00    
4.325e-01        2.102e-05    2.633e-19    0.000e+00    
4.359e-01        2.130e-05    2.715e-19    0.000e+00    
4.394e-01        2.177e-05    2.865e-19    0.000e+00    
4.426e-01        2.199e-05    2.944e-19    0.000e+00    
4.457e-01        2.228e-05    3.059e-19    0.000e+00    
4.490e-01        2.239e-05    3.124e-19    0.000e+00    
4.525e-01        2.252e-05    3.222e-19    0.000e+00    
4.560e-01        2.251e-05    3.280e-19    0.000e+00    
4.593e-01        2.240e-05    3.334e-19    0.000e+00    
4.627e-01        2.219e-05    3.353e-19    0.000e+00    
4.660e-01        2.175e-05    3.350e-19    0.000e+00    
4.696e-01        2.122e-05    3.311e-19    0.000e+00    
4.730e-01        1.938e-05    3.076e-19    0.000e+00    
4.764e-01        1.823e-05    2.923e-19    0.000e+00    
4.807e-01        1.640e-05    2.667e-19    0.000e+00    
4.838e-01        1.461e-05    2.406e-19    0.000e+00    
4.870e-01        1.387e-05    2.294e-19    0.000e+00    
4.904e-01        1.213e-05    2.027e-19    0.000e+00    
4.936e-01        1.123e-05    1.884e-19    0.000e+00    
4.973e-01        9.884e-06    1.668e-19    0.000e+00    
5.015e-01        8.688e-06    1.472e-19    0.000e+00    
5.060e-01        7.372e-06    1.253e-19    0.000e+00    
5.093e-01        6.169e-06    1.050e-19    0.000e+00    
5.126e-01        5.690e-06    9.684e-20    0.000e+00    
5.169e-01        4.750e-06    8.071e-20    0.000e+00    
5.209e-01        4.079e-06    6.909e-20    0.000e+00    
5.251e-01        3.535e-06    5.960e-20    0.000e+00    
5.292e-01        3.065e-06    5.136e-20    0.000e+00    
5.334e-01        2.725e-06    4.536e-20    0.000e+00    
5.375e-01        2.416e-06    3.983e-20    0.000e+00    
5.415e-01        2.176e-06    3.556e-20    0.000e+00    
5.457e-01        1.989e-06    3.217e-20    0.000e+00    
5.500e-01        1.811e-06    2.893e-20    0.000e+00    
5.544e-01        1.648e-06    2.600e-20    0.000e+00    
5.592e-01        1.516e-06    2.356e-20    0.000e+00    
5.639e-01        1.381e-06    2.109e-20    0.000e+00    
5.681e-01        1.271e-06    1.909e-20    0.000e+00    
